item,family,found,page,definition_count,branch_risk,randomized,multiple_select,dynamic_text,raw_snippet,proxy_text,parent_fallback,item_specific_text,wave,paired_coverage,n_unique,entropy_nats
CC20_415c,CC20_415,True,33,1,True,False,False,True,inputstate != 11/prompt once on skip GRID For whom did you vote for in the elections for state legislature in $inputstate? varlabel Vote State legislature required SOFT collapsible 0 ROWS CC20_415c- Show if inputstate != 11 and inputstate != 31 $inputstate State Senate CC20_415d- Show if LowerChamberName $LowerChamberName COLUMNS 1 ○ Democratic candidate 2 ○ Republican candidate 3 ○ Other candidate 4 ○ Did not vote in this race 5 ○ There was no race for this office 8 Skipped 9 Not Asked,inputstate != 11/prompt once on skip GRID For whom did you vote for in the elections for state legislature in $inputstate? State legislature ROWS CC20_415c- Show if inputstate != 11 and inputstate != 31 $inputstate State Senate CC20_415d- Show if LowerChamberName $LowerChamberName COLUMNS 1 ○ Democratic candidate 2 ○ Republican candidate 3 ○ Other candidate 4 ○ Did not vote in this race 5 ○ There was no race for this office 8 Skipped 9 Not Asked,,True,target_post,0.8785086613256775,5,1.0434524723304242
CC20_415d,CC20_415,True,33,1,True,False,False,True,For whom did you vote for in the elections for state legislature in $inputstate? varlabel Vote State legislature required SOFT collapsible 0 ROWS CC20_415c- Show if inputstate != 11 and inputstate != 31 $inputstate State Senate CC20_415d- Show if LowerChamberName $LowerChamberName COLUMNS 1 ○ Democratic candidate 2 ○ Republican candidate 3 ○ Other candidate 4 ○ Did not vote in this race 5 ○ There was no race for this office 8 Skipped 9 Not Asked,For whom did you vote for in the elections for state legislature in $inputstate? State legislature ROWS CC20_415c- Show if inputstate != 11 and inputstate != 31 $inputstate State Senate CC20_415d- Show if LowerChamberName $LowerChamberName COLUMNS 1 ○ Democratic candidate 2 ○ Republican candidate 3 ○ Other candidate 4 ○ Did not vote in this race 5 ○ There was no race for this office 8 Skipped 9 Not Asked,,True,target_post,0.8832418381796667,5,1.021290047846527
CC20_416a,CC20_416,True,34,2,True,False,False,True,HouseCand1Name or HouseCand2Name or CurrentHouseName GRID What is the race or ethnicity of the following candidates or politicians? varlabel Race/ethnicity politicians ROWS CC20_416a- Show if HouseCand1Name $HouseCand1Name CC20_416b- Show if HouseCand2Name $HouseCand2Name CC20_416c- Show if CurrentHouseName and (not HouseCand1IncumbentNum) and (not HouseCand2IncumbentNum) $CurrentHouseName COLUMNS 1 ○ White 2 ○ Black 3 ○ Hispanic,HouseCand1Name or HouseCand2Name or CurrentHouseName GRID What is the race or ethnicity of the following candidates or politicians? /ethnicity politicians ROWS CC20_416a- Show if HouseCand1Name $HouseCand1Name CC20_416b- Show if HouseCand2Name $HouseCand2Name CC20_416c- Show if CurrentHouseName and (not HouseCand1IncumbentNum) and (not HouseCand2IncumbentNum) $CurrentHouseName COLUMNS 1 ○ White 2 ○ Black 3 ○ Hispanic,,True,target_post,0.9774398168803708,6,1.2906437424545876
CC20_416b,CC20_416,True,34,2,True,False,False,True,or CurrentHouseName GRID What is the race or ethnicity of the following candidates or politicians? varlabel Race/ethnicity politicians ROWS CC20_416a- Show if HouseCand1Name $HouseCand1Name CC20_416b- Show if HouseCand2Name $HouseCand2Name CC20_416c- Show if CurrentHouseName and (not HouseCand1IncumbentNum) and (not HouseCand2IncumbentNum) $CurrentHouseName COLUMNS 1 ○ White 2 ○ Black 3 ○ Hispanic 4 ○ Asian 5 ○ Other 6 ○ Not sure,or CurrentHouseName GRID What is the race or ethnicity of the following candidates or politicians? /ethnicity politicians ROWS CC20_416a- Show if HouseCand1Name $HouseCand1Name CC20_416b- Show if HouseCand2Name $HouseCand2Name CC20_416c- Show if CurrentHouseName and (not HouseCand1IncumbentNum) and (not HouseCand2IncumbentNum) $CurrentHouseName COLUMNS 1 ○ White 2 ○ Black 3 ○ Hispanic 4 ○ Asian 5 ○ Other 6 ○ Not sure,,True,target_post,0.967255727337976,6,0.990884196929976
CC20_420_1,CC20_420,True,35,2,True,False,False,True,varlabel Race/ethnicity politicians - $HouseCand2Name - open Page: implicit_page_CC20_416c_other CC20_416c_other- Show if CC20_416c == 5 and CurrentHouseName OPEN TEXTBOX What race or ethnicity is $CurrentHouseName? varlabel Race/ethnicity politicians - $CurrentHouseName - open Page: implicit_page_CC20_420 We'd now like to ask you about some issues facing the country.,CC20_420_1 /ethnicity politicians - $HouseCand2Name - open Page: implicit_page_CC20_416c_other CC20_416c_other- Show if CC20_416c == 5 and CurrentHouseName OPEN TEXTBOX What race or ethnicity is $CurrentHouseName? /ethnicity politicians - $CurrentHouseName - open Page: implicit_page_CC20_420 We'd now like to ask you about some issues facing the country.,CC20_420,False,target_post,1.0,2,0.4813575232214678
CC20_420_2,CC20_420,True,35,2,True,False,False,True,varlabel Race/ethnicity politicians - $HouseCand2Name - open Page: implicit_page_CC20_416c_other CC20_416c_other- Show if CC20_416c == 5 and CurrentHouseName OPEN TEXTBOX What race or ethnicity is $CurrentHouseName? varlabel Race/ethnicity politicians - $CurrentHouseName - open Page: implicit_page_CC20_420 We'd now like to ask you about some issues facing the country.,CC20_420_2 /ethnicity politicians - $HouseCand2Name - open Page: implicit_page_CC20_416c_other CC20_416c_other- Show if CC20_416c == 5 and CurrentHouseName OPEN TEXTBOX What race or ethnicity is $CurrentHouseName? /ethnicity politicians - $CurrentHouseName - open Page: implicit_page_CC20_420 We'd now like to ask you about some issues facing the country.,CC20_420,False,target_post,1.0,2,0.6639178832185968
CC20_420_3,CC20_420,True,35,2,True,False,False,True,varlabel Race/ethnicity politicians - $HouseCand2Name - open Page: implicit_page_CC20_416c_other CC20_416c_other- Show if CC20_416c == 5 and CurrentHouseName OPEN TEXTBOX What race or ethnicity is $CurrentHouseName? varlabel Race/ethnicity politicians - $CurrentHouseName - open Page: implicit_page_CC20_420 We'd now like to ask you about some issues facing the country.,CC20_420_3 /ethnicity politicians - $HouseCand2Name - open Page: implicit_page_CC20_416c_other CC20_416c_other- Show if CC20_416c == 5 and CurrentHouseName OPEN TEXTBOX What race or ethnicity is $CurrentHouseName? /ethnicity politicians - $CurrentHouseName - open Page: implicit_page_CC20_420 We'd now like to ask you about some issues facing the country.,CC20_420,False,target_post,1.0,2,0.6923258998588833
CC20_420_4,CC20_420,True,35,2,True,False,False,True,varlabel Race/ethnicity politicians - $HouseCand2Name - open Page: implicit_page_CC20_416c_other CC20_416c_other- Show if CC20_416c == 5 and CurrentHouseName OPEN TEXTBOX What race or ethnicity is $CurrentHouseName? varlabel Race/ethnicity politicians - $CurrentHouseName - open Page: implicit_page_CC20_420 We'd now like to ask you about some issues facing the country.,CC20_420_4 /ethnicity politicians - $HouseCand2Name - open Page: implicit_page_CC20_416c_other CC20_416c_other- Show if CC20_416c == 5 and CurrentHouseName OPEN TEXTBOX What race or ethnicity is $CurrentHouseName? /ethnicity politicians - $CurrentHouseName - open Page: implicit_page_CC20_420 We'd now like to ask you about some issues facing the country.,CC20_420,False,target_post,1.0,2,0.5010954473186834
CC20_420_5,CC20_420,True,35,2,True,False,False,True,varlabel Race/ethnicity politicians - $HouseCand2Name - open Page: implicit_page_CC20_416c_other CC20_416c_other- Show if CC20_416c == 5 and CurrentHouseName OPEN TEXTBOX What race or ethnicity is $CurrentHouseName? varlabel Race/ethnicity politicians - $CurrentHouseName - open Page: implicit_page_CC20_420 We'd now like to ask you about some issues facing the country.,CC20_420_5 /ethnicity politicians - $HouseCand2Name - open Page: implicit_page_CC20_416c_other CC20_416c_other- Show if CC20_416c == 5 and CurrentHouseName OPEN TEXTBOX What race or ethnicity is $CurrentHouseName? /ethnicity politicians - $CurrentHouseName - open Page: implicit_page_CC20_420 We'd now like to ask you about some issues facing the country.,CC20_420,False,target_post,1.0,2,0.5408482914218423
CC20_420_6,CC20_420,True,35,2,True,False,False,True,varlabel Race/ethnicity politicians - $HouseCand2Name - open Page: implicit_page_CC20_416c_other CC20_416c_other- Show if CC20_416c == 5 and CurrentHouseName OPEN TEXTBOX What race or ethnicity is $CurrentHouseName? varlabel Race/ethnicity politicians - $CurrentHouseName - open Page: implicit_page_CC20_420 We'd now like to ask you about some issues facing the country.,CC20_420_6 /ethnicity politicians - $HouseCand2Name - open Page: implicit_page_CC20_416c_other CC20_416c_other- Show if CC20_416c == 5 and CurrentHouseName OPEN TEXTBOX What race or ethnicity is $CurrentHouseName? /ethnicity politicians - $CurrentHouseName - open Page: implicit_page_CC20_420 We'd now like to ask you about some issues facing the country.,CC20_420,False,target_post,1.0,2,0.6931131962390649
CC20_420_7,CC20_420,True,35,2,True,False,False,True,varlabel Race/ethnicity politicians - $HouseCand2Name - open Page: implicit_page_CC20_416c_other CC20_416c_other- Show if CC20_416c == 5 and CurrentHouseName OPEN TEXTBOX What race or ethnicity is $CurrentHouseName? varlabel Race/ethnicity politicians - $CurrentHouseName - open Page: implicit_page_CC20_420 We'd now like to ask you about some issues facing the country.,CC20_420_7 /ethnicity politicians - $HouseCand2Name - open Page: implicit_page_CC20_416c_other CC20_416c_other- Show if CC20_416c == 5 and CurrentHouseName OPEN TEXTBOX What race or ethnicity is $CurrentHouseName? /ethnicity politicians - $CurrentHouseName - open Page: implicit_page_CC20_420 We'd now like to ask you about some issues facing the country.,CC20_420,False,target_post,1.0,2,0.3283906244400457
CC20_430a_1,CC20_430,True,37,3,False,False,True,False,"please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) varlabel Past year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration","CC20_430a_1 please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration",CC20_430a,False,target_post,1.0,2,0.2933957585117926
CC20_430a_2,CC20_430,True,37,3,False,False,True,False,"please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) varlabel Past year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration","CC20_430a_2 please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration",CC20_430a,False,target_post,1.0,2,0.4976146441444248
CC20_430a_3,CC20_430,True,37,3,False,False,True,False,"please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) varlabel Past year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration","CC20_430a_3 please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration",CC20_430a,False,target_post,1.0,2,0.2232654219792714
CC20_430a_4,CC20_430,True,37,3,False,False,True,False,"please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) varlabel Past year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration","CC20_430a_4 please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration",CC20_430a,False,target_post,1.0,2,0.3106048641382659
CC20_430a_5,CC20_430,True,37,3,False,False,True,False,"please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) varlabel Past year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration","CC20_430a_5 please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration",CC20_430a,False,target_post,1.0,2,0.5708693443835181
CC20_430a_6,CC20_430,True,37,3,False,False,True,False,"please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) varlabel Past year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration","CC20_430a_6 please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration",CC20_430a,False,target_post,1.0,2,0.6184501961270628
CC20_430a_7,CC20_430,True,37,3,False,False,True,False,"please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) varlabel Past year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration","CC20_430a_7 please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration",CC20_430a,False,target_post,1.0,2,0.3223422596134992
CC20_430a_8,CC20_430,True,37,3,False,False,True,False,"please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) varlabel Past year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration","CC20_430a_8 please check the 'not sure' box. min 0 max 100 dk 1 left All from sales tax right All from income taxes show_value 1 Page: implicit_page_CC20_430a CC20_430a MULTIPLE CHOICE During the past year did you ... (Check all that apply) year 1 □ Attend local political meetings (such as school board or city council) 2 □ Put up a political sign (such as a lawn sign or bumper sticker) 3 □ Work for a candidate or campaign 4 □ Attend a political protest, march or demonstration",CC20_430a,False,target_post,1.0,2,0.6921086668446371
CC20_431a,CC20_431,True,39,2,True,False,True,False,Show if 6 in CC20_430a OPEN INTEGER TEXTBOX Approximately how much did you contribute to all candidates and committees over the last year? varlabel Amount contribute to all candidates/committees min 1 max 1000000 left &dollar; Page: implicit_page_CC20_431a CC20_431a SINGLE CHOICE Did a candidate or political campaign organization contact you during the 2020 election? varlabel Ever run for elective office 1 ○ Yes 2 ○ No 8 Skipped 9 Not Asked Page: implicit_page_CC20_431b CC20_431b- Show if CC20_431a == 1 MULTIPLE CHOICE How did these candidates or campaigns contact you? Check all that apply. varlabel Run for office 1 □ In person 2 □ Phone call,Show if 6 in CC20_430a OPEN INTEGER TEXTBOX Approximately how much did you contribute to all candidates and committees over the last year? contribute to all candidates/committees min 1 max 1000000 left &dollar; Page: implicit_page_CC20_431a CC20_431a SINGLE CHOICE Did a candidate or political campaign organization contact you during the 2020 election? run for elective office 1 ○ Yes 2 ○ No 8 Skipped 9 Not Asked Page: implicit_page_CC20_431b CC20_431b- Show if CC20_431a == 1 MULTIPLE CHOICE How did these candidates or campaigns contact you? Check all that apply. for office 1 □ In person 2 □ Phone call,,True,target_post,0.9986421213943474,2,0.6574293619214674
CC20_431b_1,CC20_431,True,39,1,True,False,True,False,CC20_431a SINGLE CHOICE Did a candidate or political campaign organization contact you during the 2020 election? varlabel Ever run for elective office 1 ○ Yes 2 ○ No 8 Skipped 9 Not Asked Page: implicit_page_CC20_431b CC20_431b- Show if CC20_431a == 1 MULTIPLE CHOICE How did these candidates or campaigns contact you? Check all that apply. varlabel Run for office 1 □ In person 2 □ Phone call 3 □ Email or text message 4 □ Letter or post card,CC20_431b_1 CC20_431a SINGLE CHOICE Did a candidate or political campaign organization contact you during the 2020 election? run for elective office 1 ○ Yes 2 ○ No 8 Skipped 9 Not Asked Page: implicit_page_CC20_431b CC20_431b- Show if CC20_431a == 1 MULTIPLE CHOICE How did these candidates or campaigns contact you? Check all that apply. for office 1 □ In person 2 □ Phone call 3 □ Email or text message 4 □ Letter or post card,CC20_431b,False,target_post,0.6319761013365405,2,0.3326444962175631
CC20_431b_2,CC20_431,True,39,1,True,False,True,False,CC20_431a SINGLE CHOICE Did a candidate or political campaign organization contact you during the 2020 election? varlabel Ever run for elective office 1 ○ Yes 2 ○ No 8 Skipped 9 Not Asked Page: implicit_page_CC20_431b CC20_431b- Show if CC20_431a == 1 MULTIPLE CHOICE How did these candidates or campaigns contact you? Check all that apply. varlabel Run for office 1 □ In person 2 □ Phone call 3 □ Email or text message 4 □ Letter or post card,CC20_431b_2 CC20_431a SINGLE CHOICE Did a candidate or political campaign organization contact you during the 2020 election? run for elective office 1 ○ Yes 2 ○ No 8 Skipped 9 Not Asked Page: implicit_page_CC20_431b CC20_431b- Show if CC20_431a == 1 MULTIPLE CHOICE How did these candidates or campaigns contact you? Check all that apply. for office 1 □ In person 2 □ Phone call 3 □ Email or text message 4 □ Letter or post card,CC20_431b,False,target_post,0.6319761013365405,2,0.6803989719480044
CC20_431b_3,CC20_431,True,39,1,True,False,True,False,CC20_431a SINGLE CHOICE Did a candidate or political campaign organization contact you during the 2020 election? varlabel Ever run for elective office 1 ○ Yes 2 ○ No 8 Skipped 9 Not Asked Page: implicit_page_CC20_431b CC20_431b- Show if CC20_431a == 1 MULTIPLE CHOICE How did these candidates or campaigns contact you? Check all that apply. varlabel Run for office 1 □ In person 2 □ Phone call 3 □ Email or text message 4 □ Letter or post card,CC20_431b_3 CC20_431a SINGLE CHOICE Did a candidate or political campaign organization contact you during the 2020 election? run for elective office 1 ○ Yes 2 ○ No 8 Skipped 9 Not Asked Page: implicit_page_CC20_431b CC20_431b- Show if CC20_431a == 1 MULTIPLE CHOICE How did these candidates or campaigns contact you? Check all that apply. for office 1 □ In person 2 □ Phone call 3 □ Email or text message 4 □ Letter or post card,CC20_431b,False,target_post,0.6319761013365405,2,0.4841238889344722
CC20_431b_4,CC20_431,True,39,1,True,False,True,False,CC20_431a SINGLE CHOICE Did a candidate or political campaign organization contact you during the 2020 election? varlabel Ever run for elective office 1 ○ Yes 2 ○ No 8 Skipped 9 Not Asked Page: implicit_page_CC20_431b CC20_431b- Show if CC20_431a == 1 MULTIPLE CHOICE How did these candidates or campaigns contact you? Check all that apply. varlabel Run for office 1 □ In person 2 □ Phone call 3 □ Email or text message 4 □ Letter or post card,CC20_431b_4 CC20_431a SINGLE CHOICE Did a candidate or political campaign organization contact you during the 2020 election? run for elective office 1 ○ Yes 2 ○ No 8 Skipped 9 Not Asked Page: implicit_page_CC20_431b CC20_431b- Show if CC20_431a == 1 MULTIPLE CHOICE How did these candidates or campaigns contact you? Check all that apply. for office 1 □ In person 2 □ Phone call 3 □ Email or text message 4 □ Letter or post card,CC20_431b,False,target_post,0.6319761013365405,2,0.683894570833119
CC20_432a,CC20_432,True,40,2,True,False,True,False,"Questionnaire 39 Page: implicit_page_CC20_432a CC20_432a SINGLE CHOICE Have you ever run for elective office at any level of government (local, state or federal)? varlabel Past year 1 ○ Yes 2 ○ No 8 Skipped 9 Not Asked Page: implicit_page_CC20_432b CC20_432b- Show if CC20_432a == 1 MULTIPLE CHOICE Which of the following offices have you run for? Select all that apply. varlabel Run for office 1 □ School Board 2 □ Other local board or commission (e.g.",,,True,target_post,0.9970902601307444,2,0.152163641870261
CC20_433a,CC20_433,True,41,2,True,False,False,False,"Questionnaire 40 Page: implicit_page_CC20_433a CC20_433a- required SINGLE CHOICE Generally speaking, do you think of yourself as a ... ? varlabel 3 pt party ID required HARD 1 ○ Democrat 2 ○ Republican 3 ○ Independent 4 ○ Other (open [CC20_433_t]) 8 Skipped 9 Not Asked Page: implicit_page_CC20_433_dem CC20_433_dem- Show if CC20_433a==1 SINGLE CHOICE Would you call yourself a strong Democrat or not so strong Democrat?",[CC20_433_t]) 8 Skipped 9 Not Asked Page: implicit_page_CC20_433_dem CC20_433_dem- Show if CC20_433a==1 SINGLE CHOICE Would you call yourself a strong Democrat or not so strong Democrat?,,True,target_post,1.0,4,1.22364132788346
CC20_440a,CC20_440,True,42,1,False,False,False,False,"8 ○ Not sure 98 Skipped 99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? varlabel Racial/Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree","8 ○ Not sure 98 Skipped 99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree",,True,target_post,0.999437450291944,5,1.5196935910291782
CC20_440b,CC20_440,True,42,1,False,False,False,False,"99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? varlabel Racial/Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked","99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked",,True,target_post,0.9753448041745068,5,1.4821873365804747
CC20_440c,CC20_440,True,42,1,False,False,False,False,"Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? varlabel Racial/Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked","Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked",,True,target_post,0.994859459564315,5,1.462667054432695
CC20_440d,CC20_440,True,42,1,False,False,False,False,"CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? varlabel Racial/Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked","CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked",,True,target_post,0.9947236717037496,5,1.55926568647491
CC20_441a,CC20_441,True,43,1,True,False,False,False,"Page: implicit_page_CC20_441_grid CC20_441_grid- prompt once on skip GRID How much do you agree or disagree with the following statements? varlabel Racial Resentment required SOFT ROWS CC20_441a Irish, Italians, Jewish and many other minorities overcame prejudice and worked their way up. Blacks should do the same without any special favors. CC20_441b Generations of slavery and discrimination have created conditions that make it difficult for blacks to work their way out of the lower class. CC20_441e- Show if race != 1 I resent when Whites deny the existence of racial discrimination. CC20_441f- Show if race != 1 Whites get away with offenses that African Americans would never get away with. CC20_441g- Show if race != 1 Whites do not go to great lengths to understand the problems African Americans face. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree","Page: implicit_page_CC20_441_grid CC20_441_grid- prompt once on skip GRID How much do you agree or disagree with the following statements? Resentment ROWS CC20_441a Irish, Italians, Jewish and many other minorities overcame prejudice and worked their way up. Blacks should do the same without any special favors. CC20_441b Generations of slavery and discrimination have created conditions that make it difficult for blacks to work their way out of the lower class. CC20_441e- Show if race != 1 I resent when Whites deny the existence of racial discrimination. CC20_441f- Show if race != 1 Whites get away with offenses that African Americans would never get away with. CC20_441g- Show if race != 1 Whites do not go to great lengths to understand the problems African Americans face. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree",,True,target_post,0.9993210606971736,5,1.585283836720143
